-7.2564,-6.1853
-4.7677,-8.7812
-5.8464,0.8542
0.9343,3.4152
8.7799,-1.2351
-7.6601,1.2001
7.55,0.473
-7.7649,-6.9067
-6.7573,1.3651
6.9389,-0.4863
-6.6806,-7.409
0.6823,5.0816
-6.1109,-7.527
8.3282,1.0695
-6.5875,0.9015
-1.0142,3.6091
-6.2606,-7.8709
0.7015,3.7868
-6.7037,-8.3243
-5.7162,-0.2054
-6.2786,-7.3722
-8.4961,-9.3228
-6.2275,0.4502
-6.4051,-7.4543
-0.7332,6.3653
-8.5865,2.9411
9.4331,-0.8532
-1.2569,4.5427
0.6346,4.3941
-0.2011,5.3921
7.7182,-0.1231
-7.268,-6.693
8.7659,-1.4245
-6.3414,1.2182
-5.4696,-7.4547
7.7338,1.2069
-6.069,-7.5312
-6.6462,-0.225
-7.1773,2.1273
9.4285,0.6521
-0.8629,4.9041
-1.4574,3.8856
9.7085,-0.1691
0.7758,5.8832
9.2412,-3.0638
-7.0385,1.8596
-7.7999,0.5233
-1.3745,4.1822
-4.6216,-7.1991
-7.4246,0.4013
-6.632,2.4004
-1.2095,3.6064
8.6435,-0.8278
-1.5723,4.5091
-6.1441,-8.021
-5.5832,-7.916
7.3685,-0.9751
8.2494,0.113
8.7709,0.2531
-0.4499,5.9072
10.2504,0.5749
-5.6639,-8.5005
-5.6924,-6.4522
-6.207,-8.203
9.0543,-0.4513
-6.1882,-5.8015
8.1492,-1.7986
-7.3738,0.4976
-0.1111,5.5941
-7.5479,0.7426
-6.4164,-7.3805
-5.392,-7.3493
-8.6284,-5.8082
-7.3272,0.6015
7.5373,0.0535
9.1615,-0.3216
7.5312,0.3062
9.0932,-0.7413
-6.9779,1.6323
-7.6458,-4.4055
-6.7558,-7.2525
-4.322,-6.9436
10.5338,-2.2274
-0.4165,4.2317
-6.7773,-7.5034
-0.9301,4.8966
-3.7129,-7.7006
-7.2856,2.236
-7.629,-7.2838
-6.561,-0.1746
9.1982,-1.5057
-7.0315,-0.4138
-6.4298,1.066
0.598,1.6622
-5.1246,1.5755
0.1984,2.6994
7.341,-0.7388
-5.7243,-8.1845
-7.2805,-7.1838
-1.4877,4.6022
-0.8392,4.3962
-6.1252,1.7374
8.5832,-0.2792
8.5775,-1.4653
-6.4852,-0.1658
9.3161,-0.7552
-2.3249,4.3921
-6.3296,-9.0417
9.5658,-0.1307
-5.9034,-5.4621
-6.3859,-0.446
9.7604,-2.2538
-8.7388,2.1017
-7.1583,3.1489
-6.7234,-5.3639
-3.5814,-7.3211
9.5055,-0.4414
-1.3649,3.607
7.3822,-1.2154
-0.9886,4.9742
9.3163,-0.7034
-7.5201,-7.3777
-6.6759,1.6141
-7.75,1.716
-6.5905,1.2403
7.4101,-2.5287
-1.1771,5.513
8.6477,-0.3416
-5.4413,2.7985
11.0545,0.9179
8.4972,-0.355
0.9312,4.1366
-6.8334,2.7479
9.5371,0.1534
-6.8533,-7.5541
-7.0162,0.2941
8.682,-0.4514
-6.8474,1.1575
-6.3265,-7.1938
-6.2966,-8.3557
8.823,-0.1057
-6.4334,-7.2649
-1.0598,4.7767
9.7739,-1.6186
0.41,4.5242
0.1639,3.4387
9.3879,-0.8884
9.4926,-0.2806
-5.9886,1.6596
0.5417,4.9188
-6.6372,-7.1209
8.4265,0.7094
9.6181,-1.0137
-7.5909,0.6934
-5.5275,-7.565
-0.5881,3.9268
8.4772,-1.3637
-5.306,-7.2112
-2.0872,4.9986
-5.955,0.2672
-8.765,0.1671
9.5641,-1.2175
-6.7095,1.8163
-0.4503,4.2288
9.2215,-0.2655
9.0441,-0.5978
-0.9461,3.8481
-8.3315,0.0672
-7.1017,0.8201
-6.014,1.6878
-0.3568,2.8081
-6.8614,1.0941
-5.2601,-6.7436
-0.3212,4.9266
8.4478,-0.4546
8.93,-1.2065
-4.6321,-7.0897
-6.386,1.3774
-6.5242,-7.4432
-6.1022,-6.4846
-6.9081,-0.1451
10.0263,1.199
9.6092,1.5323
9.8479,-0.8887
-6.9185,-0.4782
0.3402,5.0428
7.8961,-1.2692
8.0385,0.0153
7.7298,1.6292
-6.091,-9.915
-8.2598,-0.2287
-0.7246,4.1289
-6.4309,2.3072
7.8452,-0.9353
-1.1157,3.2303
-8.7319,1.4058
-7.6276,-5.7624
0.8875,2.9296
-6.5054,-5.9195
-0.5823,4.3453
7.3816,-0.1822
9.1638,-0.6665
-0.0107,3.1784
0.2107,3.8445
-8.4933,1.8276
6.6523,1.4533
9.4834,0.3917
-3.9836,-6.7083
-6.5121,-8.2861
-0.8918,3.4328
8.8241,-0.594
-5.521,0.101
-8.0333,-7.7282
9.3643,-1.7839
-1.0843,4.121
9.5782,-1.2961
-2.2213,3.5468
-5.6427,-9.0677
9.8194,1.046
7.5278,0.2554
-7.2948,-8.1642
-0.334,3.0194
7.8184,-0.3769
8.0309,0.9168
-7.2933,-0.3842
8.4717,-1.8601
-7.1465,0.3134
0.1203,5.4485
-0.3724,5.665
-6.5874,-8.414
-7.8069,-8.9236
-6.5414,-6.1788
-0.5168,3.5957
-7.3204,-8.629
-7.6593,-6.9816
-4.3808,1.8321
8.9435,-0.0011
9.3479,-0.3692
8.9143,-0.2124
-0.8686,2.1731
7.2758,-0.3397
9.9499,0.3754
-7.8489,-8.0122
-8.2947,-8.0514
-6.8464,-1.2916
8.2034,-2.0383
-7.215,0.3759
-6.1519,-8.2442
-5.8721,-8.5207
-6.8152,0.5782
-5.1803,-1.0552
9.0994,-0.4627
-7.8004,-8.1209
0.1925,4.9397
8.9321,-0.7176
-6.8905,2.2947
-7.4383,0.5835
-2.8034,4.036
-6.8662,1.6997
-7.0952,-7.3958
8.9023,-1.5192
-7.4112,-0.782
0.2609,5.9501
9.7425,-0.404
-8.4884,-0.3811
-1.0785,5.4008
-0.4842,5.3196
1.4859,3.5514
-7.8711,-0.3601
-2.8959,4.528
-2.8675,3.1348
-7.9089,1.0142
-6.4425,2.2023
8.8836,-1.6674
-5.8774,-5.6757
-8.2476,0.5737
-1.4772,2.7866
-1.7352,4.6837
7.7119,0.3307
-5.5706,2.5123
0.5121,2.9737
0.1473,3.6172
9.1869,0.826
-9.7103,0.4145
0.594,4.8707
0.029,5.1795
-8.5148,-7.9413
-1.6422,4.4718
-6.3882,1.6233
8.4835,-1.2335
0.8422,4.3879
-1.3083,6.2449
8.6453,-0.888
-4.9252,1.3615
-6.1869,0.5372
0.2928,4.9502
-6.5377,0.2257
8.9432,0.4589
-7.096,1.36
0.4101,4.8026
-7.9568,1.1248
-5.3708,-5.621
8.6067,-0.5292
7.4507,2.5991
-5.8296,0.3544
-6.9042,-8.9053
7.4496,-3.3302
10.1074,-1.6631
8.1414,-0.9678
-6.992,0.8405
-6.1518,-8.1423
8.1223,-0.7131
0.0243,2.668
-7.8442,-7.8627
-5.6051,0.3157
-0.9933,4.5865
-6.1949,2.4872
-0.4026,5.6801
8.1971,-1.4398
7.8769,0.3899
-0.8445,4.6992
-7.9641,-0.5641
-4.4778,-7.3682
-7.7244,1.8618
-6.2213,-7.8855
-6.3814,-6.8398
7.7449,-0.4683
-6.2573,-8.5133
-1.2825,4.5967
-5.8132,-7.6164
-4.0381,-7.4025
7.2621,-0.5414
-0.0711,4.4984
-6.6508,-7.3876
-6.1879,1.2361
-6.5295,-7.2981
8.7999,0.8111
-0.0416,3.9118
8.8822,0.395
-1.6053,4.6139
-7.0373,1.0134
8.7971,-0.3964
