-5.3915,-3.6083
-3.457,4.6809
-5.3001,-3.0965
-4.001,5.3136
0.646,-0.4823
-8.6889,-3.6376
1.4771,0.4215
-6.3803,-4.7684
-7.4128,-9.2144
-5.9574,-3.0327
-6.1362,4.6034
-0.3998,-0.844
3.2636,-0.7801
-5.5041,-3.8748
1.9527,1.011
-7.2776,-10.1553
-10.9281,-9.2099
-0.8322,-0.1512
0.377,-2.5711
-9.3743,-9.3359
-7.0687,-2.1512
-9.8293,-10.1111
0.5105,-0.5443
-4.3233,-2.3582
-8.976,-7.883
-7.996,-8.6569
-10.3527,-8.4512
-3.476,5.1966
-5.8744,-5.0586
-7.1914,-8.0739
2.0481,0.3258
-7.0212,-2.1227
-7.0207,-7.0597
-7.5033,-7.0992
-4.2301,5.6107
-4.2868,5.3766
-8.6377,-8.1395
-6.6291,-3.7649
-7.3621,-2.9257
-2.7714,4.8689
-9.7781,-7.0959
-4.4081,-4.3903
-3.765,4.4788
-3.9481,3.9428
-3.2834,5.1112
-4.481,5.7388
-7.5794,-4.3233
-10.2596,-8.7546
-4.3943,5.4574
-7.468,-8.2278
-3.2336,5.6567
0.3692,-1.7203
0.8604,-1.0595
-7.3529,-9.8397
-3.7211,5.4836
-8.3779,-9.1232
1.6672,-1.9722
-0.0296,-2.1111
-4.0514,5.6504
-5.8086,-4.8878
-1.0893,-1.5269
-1.8376,5.1076
-4.644,4.8988
-2.6797,4.7065
-6.8874,-8.4772
-0.1537,0.2713
-8.0666,-9.6041
-4.2033,-3.8024
-2.3434,3.2028
-4.8079,-3.4493
0.7343,-0.0963
-10.1914,-8.1455
-3.8603,5.8197
2.2439,-1.4194
-5.6069,-5.8281
-7.7252,-5.9429
-0.1486,-2.7993
1.4422,-2.5966
-6.6181,-4.7057
-4.5676,3.7068
-8.6678,-7.5437
1.7318,-0.5189
-3.1666,4.3986
1.5304,-1.9575
-0.5683,-0.6032
-3.6783,4.8585
-6.9298,-7.6006
-7.1264,-5.1511
-6.4657,-5.0292
-4.6977,5.9797
0.2059,-1.5966
0.826,0.2172
-4.7089,-2.421
-0.5794,-0.3524
-6.6368,-3.5036
0.2264,0.1175
-3.1576,4.6756
-3.0162,6.1028
-0.0553,0.4693
-9.627,-8.3103
-8.9504,-8.1501
-8.7509,-9.1116
-4.7575,-3.7256
-7.6154,-9.1526
-7.283,-8.9324
-9.9096,-8.675
-8.5886,-7.0387
-4.6324,5.3334
2.028,-0.0705
-7.6271,-5.2015
2.4624,-2.3579
-5.1987,5.1817
0.4435,-1.6012
-3.3148,5.2092
-4.7254,-3.3626
0.2415,0.3755
1.5914,-1.581
-6.8545,-8.4619
-3.4557,4.5466
-5.5476,-4.1429
-9.9289,-10.177
-3.9907,4.4101
-9.6841,-8.1082
-8.0838,-9.3592
-5.8801,-2.7848
-5.3404,-4.5725
-9.3839,-7.4205
0.7364,-0.6328
2.1557,0.0361
-4.4693,6.4635
-0.1585,-1.4743
